id,type,github_url,github_raw_url,isDataClass,isFeatureEnvy,isGodClass,isLongMethod
423,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/wit/qe/QueryEditorControl.java/#L139-L145,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/wit/qe/QueryEditorControl.java/#L139-L145,0,0,0,0
424,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.eclipse/src/com/microsoft/tfs/client/eclipse/project/ProjectCloseListener.java/#L25-L29,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.eclipse/src/com/microsoft/tfs/client/eclipse/project/ProjectCloseListener.java/#L25-L29,0,0,0,0
425,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/connectionconflict/EclipseUIConnectionConflictHandler.java/#L229-L241,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/connectionconflict/EclipseUIConnectionConflictHandler.java/#L229-L241,0,0,0,0
426,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/wizard/importwizard/support/ImportFolderCollection.java/#L37-L280,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/wizard/importwizard/support/ImportFolderCollection.java/#L37-L280,0,0,0,0
427,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/wizard/teamprojectwizard/EclipseTeamProjectWizard.java/#L31-L196,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/wizard/teamprojectwizard/EclipseTeamProjectWizard.java/#L31-L196,0,0,1,0
428,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/build/internal/soapextensions/BuildController.java/#L317-L325,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/build/internal/soapextensions/BuildController.java/#L317-L325,0,0,0,0
429,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/framework/location/internal/LocationCacheManager.java/#L399-L431,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/framework/location/internal/LocationCacheManager.java/#L399-L431,0,0,0,1
430,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/ResolutionOptions.java/#L17-L213,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/ResolutionOptions.java/#L17-L213,1,0,1,0
431,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/events/GetOperationCompletedEvent.java/#L17-L48,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/events/GetOperationCompletedEvent.java/#L17-L48,1,0,0,0
432,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/tests/com/microsoft/tfs/core/clients/versioncontrol/sparsetree/SparseTreeTests.java/#L715-L731,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/tests/com/microsoft/tfs/core/clients/versioncontrol/sparsetree/SparseTreeTests.java/#L715-L731,0,0,0,0
433,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/workitem/form/WIFormSplitter.java/#L11-L18,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/workitem/form/WIFormSplitter.java/#L11-L18,0,0,0,0
434,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/tests/com/microsoft/tfs/core/clients/workitem/internal/rules/WITContextStub.java/#L47-L55,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/tests/com/microsoft/tfs/core/clients/workitem/internal/rules/WITContextStub.java/#L47-L55,0,0,0,0
435,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/workitem/internal/wiqlparse/Scanner.java/#L9-L514,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/workitem/internal/wiqlparse/Scanner.java/#L9-L514,0,0,1,0
436,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/HttpHost.java/#L141-L146,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/HttpHost.java/#L141-L146,0,0,0,0
437,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/HttpURL.java/#L539-L542,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/HttpURL.java/#L539-L542,0,0,0,0
438,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/UsernamePasswordCredentials.java/#L71-L80,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/UsernamePasswordCredentials.java/#L71-L80,0,0,0,0
439,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/persistence/LockMode.java/#L15-L36,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/persistence/LockMode.java/#L15-L36,1,0,0,0
440,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/util/TSWAHyperlinkBuilder.java/#L518-L559,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/util/TSWAHyperlinkBuilder.java/#L518-L559,0,0,0,1
441,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/appleforked/stream/AppleSingleDecoderStream.java/#L15-L37,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/appleforked/stream/AppleSingleDecoderStream.java/#L15-L37,0,0,0,0
442,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/internal/negotiate/UnavailableNegotiate.java/#L33-L36,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/internal/negotiate/UnavailableNegotiate.java/#L33-L36,0,0,0,0
443,Method,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/internal/ntlm/NativeNTLM.java/#L150-L162,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/internal/ntlm/NativeNTLM.java/#L150-L162,0,0,0,0
444,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.sdk.samples.snippets/src/com/microsoft/tfs/sdk/samples/snippets/FindBuilds.java/#L14-L46,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.sdk.samples.snippets/src/com/microsoft/tfs/sdk/samples/snippets/FindBuilds.java/#L14-L46,0,0,0,0
445,Class,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.util/src/com/microsoft/tfs/util/valid/IValidationMessage.java/#L30-L55,https://raw.githubusercontent.com/Microsoft/team-explorer-everywhere/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.util/src/com/microsoft/tfs/util/valid/IValidationMessage.java/#L30-L55,0,0,0,0
446,Class,https://github.com/Microsoft/azure-tools-for-java/blob/d121e8ac9cc3ab400e5b49c8b372280ae332f3fb/Utils/azure-explorer-common/src/com/microsoft/tooling/msservices/serviceexplorer/NodeAction.java/#L31-L97,https://raw.githubusercontent.com/Microsoft/azure-tools-for-java/d121e8ac9cc3ab400e5b49c8b372280ae332f3fb/Utils/azure-explorer-common/src/com/microsoft/tooling/msservices/serviceexplorer/NodeAction.java/#L31-L97,0,0,0,0
447,Method,https://github.com/Microsoft/azure-chat-for-java/blob/4456bea8830c5edf8c211db1d7816b849372d6ed/azchat-web/src/main/java/com/microsoftopentechnologies/azchat/web/data/beans/BaseBean.java/#L105-L107,https://raw.githubusercontent.com/Microsoft/azure-chat-for-java/4456bea8830c5edf8c211db1d7816b849372d6ed/azchat-web/src/main/java/com/microsoftopentechnologies/azchat/web/data/beans/BaseBean.java/#L105-L107,0,0,0,0
448,Method,https://github.com/Microsoft/azure-chat-for-java/blob/4456bea8830c5edf8c211db1d7816b849372d6ed/azchat-web/src/main/java/com/microsoftopentechnologies/azchat/web/data/beans/UserMessageBean.java/#L91-L93,https://raw.githubusercontent.com/Microsoft/azure-chat-for-java/4456bea8830c5edf8c211db1d7816b849372d6ed/azchat-web/src/main/java/com/microsoftopentechnologies/azchat/web/data/beans/UserMessageBean.java/#L91-L93,0,0,0,0
449,Class,https://github.com/eclipse/org.aspectj/blob/370f291c359cd159c5f3f0abd6e9e53e81234a07/lib/docbook/docbook-xsl/extensions/xalan2/com/nwalsh/xalan/Callout.java/#L33-L142,https://raw.githubusercontent.com/eclipse/org.aspectj/370f291c359cd159c5f3f0abd6e9e53e81234a07/lib/docbook/docbook-xsl/extensions/xalan2/com/nwalsh/xalan/Callout.java/#L33-L142,1,0,0,0
450,Class,https://github.com/apache/struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/core/src/main/java/com/opensymphony/xwork2/config/entities/ResultTypeConfig.java/#L112-L158,https://raw.githubusercontent.com/apache/struts/e82c5a207f62fdb1bb6e8da690325b5a109c924f/core/src/main/java/com/opensymphony/xwork2/config/entities/ResultTypeConfig.java/#L112-L158,0,0,0,0
451,Method,https://github.com/apache/struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkMapPropertyAccessor.java/#L133-L144,https://raw.githubusercontent.com/apache/struts/e82c5a207f62fdb1bb6e8da690325b5a109c924f/core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkMapPropertyAccessor.java/#L133-L144,0,0,0,0
452,Class,https://github.com/apache/struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/core/src/main/java/com/opensymphony/xwork2/util/OgnlTextParser.java/#L26-L101,https://raw.githubusercontent.com/apache/struts/e82c5a207f62fdb1bb6e8da690325b5a109c924f/core/src/main/java/com/opensymphony/xwork2/util/OgnlTextParser.java/#L26-L101,0,0,0,0
453,Class,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-announcementsservice/src/main/java/com/oracle/bmc/announcementsservice/model/AnnouncementSummary.java/#L17-L249,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-announcementsservice/src/main/java/com/oracle/bmc/announcementsservice/model/AnnouncementSummary.java/#L17-L249,0,0,0,0
454,Method,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-budget/src/main/java/com/oracle/bmc/budget/BudgetAsyncClient.java/#L287-L298,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-budget/src/main/java/com/oracle/bmc/budget/BudgetAsyncClient.java/#L287-L298,0,0,0,0
455,Method,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-budget/src/main/java/com/oracle/bmc/budget/model/CreateBudgetDetails.java/#L103-L116,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-budget/src/main/java/com/oracle/bmc/budget/model/CreateBudgetDetails.java/#L103-L116,0,1,0,0
456,Method,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-containerengine/src/main/java/com/oracle/bmc/containerengine/model/Node.java/#L64-L68,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-containerengine/src/main/java/com/oracle/bmc/containerengine/model/Node.java/#L64-L68,0,0,0,0
457,Class,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-containerengine/src/main/java/com/oracle/bmc/containerengine/requests/UpdateNodePoolRequest.java/#L38-L82,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-containerengine/src/main/java/com/oracle/bmc/containerengine/requests/UpdateNodePoolRequest.java/#L38-L82,0,0,0,0
458,Class,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/VirtualNetworkAsync.java/#L9-L2560,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/VirtualNetworkAsync.java/#L9-L2560,0,0,0,0
459,Class,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/model/EgressSecurityRule.java/#L24-L121,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/model/EgressSecurityRule.java/#L24-L121,0,0,0,0
460,Method,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/model/EgressSecurityRule.java/#L75-L79,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/model/EgressSecurityRule.java/#L75-L79,0,0,0,0
461,Method,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/model/InstancePoolInstanceLoadBalancerBackend.java/#L48-L52,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/model/InstancePoolInstanceLoadBalancerBackend.java/#L48-L52,0,0,0,0
462,Class,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/model/UpdateCrossConnectGroupDetails.java/#L24-L53,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/model/UpdateCrossConnectGroupDetails.java/#L24-L53,0,0,0,0
463,Method,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/requests/DeleteNatGatewayRequest.java/#L35-L40,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/requests/DeleteNatGatewayRequest.java/#L35-L40,0,0,0,0
464,Class,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/requests/GetInstanceRequest.java/#L18-L59,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/requests/GetInstanceRequest.java/#L18-L59,0,0,0,0
465,Method,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/requests/GetRouteTableRequest.java/#L54-L58,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/requests/GetRouteTableRequest.java/#L54-L58,0,0,0,0
466,Class,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/requests/ListCrossConnectGroupsRequest.java/#L8-L198,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/requests/ListCrossConnectGroupsRequest.java/#L8-L198,0,0,0,0
467,Class,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/responses/DeleteConsoleHistoryResponse.java/#L20-L30,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/responses/DeleteConsoleHistoryResponse.java/#L20-L30,0,0,0,0
468,Class,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/responses/ListBootVolumeAttachmentsResponse.java/#L33-L45,https://raw.githubusercontent.com/oracle/oci-java-sdk/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/responses/ListBootVolumeAttachmentsResponse.java/#L33-L45,1,0,0,0
